p1,p2,dg,tm,type,pool
cluster_596_amp1_RIGHT,cluster_2050_amp1_LEFT,-10.467054831375753,33.92662799274859,heterodimer,all
cluster_600_amp1_LEFT,cluster_2499_amp1_RIGHT,-9.251274831378847,29.69156716124121,heterodimer,all
cluster_600_amp1_LEFT,cluster_2570_amp1_RIGHT,-9.251274831378847,29.69156716124121,heterodimer,all
cluster_600_amp1_LEFT,cluster_2964_amp1_LEFT,-9.124823602457276,28.317786096979944,heterodimer,all
cluster_600_amp1_RIGHT,cluster_709_amp1_LEFT,-9.864989831375745,31.61201609261815,heterodimer,all
cluster_600_amp1_RIGHT,cluster_1142_amp1_LEFT,-9.894831060297337,32.53844008362216,heterodimer,all
cluster_600_amp1_RIGHT,cluster_1412_amp1_LEFT,-9.894831060297337,32.53844008362216,heterodimer,all
cluster_600_amp1_RIGHT,cluster_1954_amp1_LEFT,-9.960117475986772,33.70978160910039,heterodimer,all
cluster_600_amp1_RIGHT,cluster_2297_amp1_LEFT,-9.864989831375745,31.61201609261815,heterodimer,all
cluster_600_amp1_RIGHT,cluster_3064_amp1_LEFT,-9.894831060297337,32.53844008362216,heterodimer,all
cluster_600_amp1_RIGHT,cluster_3183_amp1_LEFT,-9.035279831375751,27.182200162316974,heterodimer,all
cluster_600_amp1_RIGHT,cluster_3214_amp1_LEFT,-9.894831060297337,32.53844008362216,heterodimer,all
cluster_601_amp1_LEFT,cluster_1223_amp1_RIGHT,-9.059660018140494,30.396022305697954,heterodimer,all
cluster_601_amp1_LEFT,cluster_2528_amp1_RIGHT,-10.80098597598367,35.776381321890995,heterodimer,all
cluster_601_amp1_LEFT,cluster_2765_amp1_RIGHT,-12.926804747065194,41.90080194432454,heterodimer,all
cluster_601_amp1_RIGHT,cluster_1026_amp1_LEFT,-9.429084831375759,29.65942008281104,heterodimer,all
cluster_601_amp1_RIGHT,cluster_1061_amp1_LEFT,-9.803958602457271,31.11586924610714,heterodimer,all
cluster_601_amp1_RIGHT,cluster_1392_amp1_RIGHT,-10.283799475986786,34.50693525809146,heterodimer,all
cluster_601_amp1_RIGHT,cluster_1737_amp1_LEFT,-9.429084831375759,29.65942008281104,heterodimer,all
cluster_601_amp1_RIGHT,cluster_1772_amp1_LEFT,-10.23027860245727,33.07596335683439,heterodimer,all
cluster_601_amp1_RIGHT,cluster_2094_amp1_LEFT,-9.015363789222029,30.368038139865007,heterodimer,all
cluster_601_amp1_RIGHT,cluster_2471_amp1_LEFT,-12.127972475983654,39.44576136067394,heterodimer,all
cluster_601_amp1_RIGHT,cluster_2964_amp1_RIGHT,-9.152335018140496,30.983365680681914,heterodimer,all
cluster_601_amp1_RIGHT,cluster_3382_amp1_LEFT,-9.429084831375759,29.65942008281104,heterodimer,all
cluster_602_amp1_LEFT,cluster_2024_amp1_LEFT,-12.000904475983683,39.104609259479844,heterodimer,all
cluster_602_amp1_LEFT,cluster_2529_amp1_RIGHT,-24.50983826520259,60.61421563155977,heterodimer,all
cluster_602_amp1_LEFT,cluster_2766_amp1_RIGHT,-22.10318580735632,57.46364297488924,heterodimer,all
cluster_603_amp1_LEFT,cluster_1728_amp1_RIGHT,-11.742756060297339,38.90584220861166,heterodimer,all
cluster_603_amp1_LEFT,cluster_2911_amp1_RIGHT,-9.06686947598368,30.67981029446139,heterodimer,all
cluster_603_amp1_LEFT,cluster_2967_amp1_LEFT,-10.058599831375759,32.43171241882692,heterodimer,all
cluster_603_amp1_LEFT,cluster_2995_amp1_RIGHT,-20.507618349513184,56.071725904790014,heterodimer,all
cluster_604_amp1_LEFT,cluster_1262_amp1_LEFT,-9.567360975983684,32.841919005281056,heterodimer,all
cluster_604_amp1_LEFT,cluster_2768_amp1_RIGHT,-25.374259494124185,60.95138112308672,heterodimer,all
cluster_604_amp1_LEFT,cluster_3124_amp1_LEFT,-9.567360975983684,32.841919005281056,heterodimer,all
cluster_604_amp1_RIGHT,cluster_611_amp1_LEFT,-9.32399983137576,28.29406652646867,heterodimer,all
cluster_604_amp1_RIGHT,cluster_907_amp1_LEFT,-9.155203789225125,30.248929004499644,heterodimer,all
cluster_604_amp1_RIGHT,cluster_1476_amp1_LEFT,-11.97170606030045,39.66622582006073,heterodimer,all
cluster_605_amp1_LEFT,cluster_691_amp1_LEFT,-9.612847373535697,29.591647595852237,heterodimer,all
cluster_605_amp1_LEFT,cluster_803_amp1_LEFT,-9.39804974706209,31.97636033859885,heterodimer,all
cluster_605_amp1_LEFT,cluster_854_amp1_LEFT,-9.491047373535693,29.447575367484603,heterodimer,all
cluster_605_amp1_LEFT,cluster_1258_amp1_LEFT,-9.2562723735357,28.362730636548747,heterodimer,all
cluster_605_amp1_LEFT,cluster_1827_amp1_RIGHT,-9.04023360245418,27.599604637137702,heterodimer,all
cluster_605_amp1_LEFT,cluster_2178_amp1_LEFT,-9.16190237353259,26.865652930100453,heterodimer,all
cluster_605_amp1_LEFT,cluster_2400_amp1_LEFT,-9.612847373535697,29.591647595852237,heterodimer,all
cluster_605_amp1_LEFT,cluster_2563_amp1_LEFT,-10.576327247062073,35.056649758152275,heterodimer,all
cluster_605_amp1_LEFT,cluster_2769_amp1_RIGHT,-14.034065975980557,45.496361322454334,heterodimer,all
cluster_605_amp1_LEFT,cluster_2997_amp1_RIGHT,-14.034065975980557,45.496361322454334,heterodimer,all
cluster_605_amp1_LEFT,cluster_3004_amp1_LEFT,-9.491047373535693,29.447575367484603,heterodimer,all
cluster_605_amp1_LEFT,cluster_3120_amp1_LEFT,-9.2562723735357,28.362730636548747,heterodimer,all
cluster_605_amp1_RIGHT,cluster_921_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_605_amp1_RIGHT,cluster_1039_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_605_amp1_RIGHT,cluster_1075_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_605_amp1_RIGHT,cluster_1114_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_605_amp1_RIGHT,cluster_1144_amp1_RIGHT,-10.781408247065206,35.74277079546425,heterodimer,all
cluster_605_amp1_RIGHT,cluster_1386_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_605_amp1_RIGHT,cluster_1486_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_605_amp1_RIGHT,cluster_1522_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_605_amp1_RIGHT,cluster_2118_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_605_amp1_RIGHT,cluster_3034_amp1_RIGHT,-9.898591060300431,32.57505484458204,heterodimer,all
cluster_605_amp1_RIGHT,cluster_3216_amp1_RIGHT,-10.781408247065206,35.74277079546425,heterodimer,all
cluster_605_amp1_RIGHT,cluster_3278_amp1_RIGHT,-9.60798106030043,31.15491521168775,heterodimer,all
cluster_607_amp1_LEFT,cluster_1341_amp1_RIGHT,-9.586419831375766,30.597837580795556,heterodimer,all
cluster_607_amp1_LEFT,cluster_1371_amp1_RIGHT,-9.815850975986773,33.31442674173019,heterodimer,all
cluster_607_amp1_LEFT,cluster_1626_amp1_RIGHT,-9.72820324705899,32.35345394290056,heterodimer,all
cluster_607_amp1_LEFT,cluster_1664_amp1_RIGHT,-9.887038247058983,32.86382835295905,heterodimer,all
cluster_607_amp1_LEFT,cluster_1938_amp1_RIGHT,-9.95736228922203,32.7606203296595,heterodimer,all
cluster_607_amp1_LEFT,cluster_1982_amp1_RIGHT,-9.95736228922203,32.7606203296595,heterodimer,all
cluster_607_amp1_LEFT,cluster_2234_amp1_RIGHT,-9.95736228922203,32.7606203296595,heterodimer,all
cluster_607_amp1_LEFT,cluster_2292_amp1_RIGHT,-9.121296018140507,29.472556692820262,heterodimer,all
cluster_607_amp1_LEFT,cluster_2534_amp1_RIGHT,-18.710355891670027,54.281625207134425,heterodimer,all
cluster_607_amp1_LEFT,cluster_2586_amp1_LEFT,-9.083349704905267,30.80370368481323,heterodimer,all
cluster_607_amp1_LEFT,cluster_2943_amp1_RIGHT,-10.885366933826838,36.127571497029976,heterodimer,all
cluster_607_amp1_RIGHT,cluster_849_amp1_LEFT,-9.015111060294235,27.863398470165976,heterodimer,all
cluster_607_amp1_RIGHT,cluster_865_amp1_LEFT,-10.603329831375754,34.39518281104921,heterodimer,all
cluster_607_amp1_RIGHT,cluster_2343_amp1_LEFT,-9.133736060300434,29.652440571442412,heterodimer,all
cluster_610_amp1_LEFT,cluster_1792_amp1_RIGHT,-9.018326060297346,29.49414012400308,heterodimer,all
cluster_610_amp1_LEFT,cluster_1885_amp1_RIGHT,-9.018326060297346,29.49414012400308,heterodimer,all
cluster_610_amp1_RIGHT,cluster_2571_amp1_LEFT,-10.106411247062104,33.85257580924275,heterodimer,all
cluster_611_amp1_LEFT,cluster_1110_amp1_RIGHT,-9.32399983137576,28.29406652646867,heterodimer,all
cluster_611_amp1_LEFT,cluster_1151_amp1_RIGHT,-9.32399983137576,28.29406652646867,heterodimer,all
cluster_611_amp1_LEFT,cluster_2498_amp1_RIGHT,-9.32399983137576,28.29406652646867,heterodimer,all
cluster_611_amp1_LEFT,cluster_2569_amp1_RIGHT,-9.32399983137576,28.29406652646867,heterodimer,all
cluster_611_amp1_LEFT,cluster_3070_amp1_RIGHT,-9.32399983137576,28.29406652646867,heterodimer,all
cluster_611_amp1_LEFT,cluster_3363_amp1_RIGHT,-9.533907373535701,29.87247826369611,heterodimer,all
cluster_611_amp1_RIGHT,cluster_1107_amp1_LEFT,-9.015174831375756,27.936454502892445,heterodimer,all
cluster_611_amp1_RIGHT,cluster_1234_amp1_RIGHT,-9.699983518143606,32.527821248886085,heterodimer,all
cluster_611_amp1_RIGHT,cluster_1554_amp1_LEFT,-9.015174831375756,27.936454502892445,heterodimer,all
cluster_611_amp1_RIGHT,cluster_1634_amp1_LEFT,-9.015174831375756,27.936454502892445,heterodimer,all
cluster_611_amp1_RIGHT,cluster_1953_amp1_LEFT,-9.443623602457286,29.87817103227752,heterodimer,all
cluster_611_amp1_RIGHT,cluster_1971_amp1_LEFT,-9.90771860245728,31.58445896492549,heterodimer,all
cluster_611_amp1_RIGHT,cluster_2144_amp1_RIGHT,-9.699983518143606,32.527821248886085,heterodimer,all
cluster_611_amp1_RIGHT,cluster_2194_amp1_LEFT,-9.443623602457286,29.87817103227752,heterodimer,all
cluster_611_amp1_RIGHT,cluster_2223_amp1_LEFT,-9.90771860245728,31.58445896492549,heterodimer,all
cluster_611_amp1_RIGHT,cluster_2490_amp1_RIGHT,-9.699983518143606,32.527821248886085,heterodimer,all
cluster_611_amp1_RIGHT,cluster_2629_amp1_LEFT,-9.443623602457286,29.87817103227752,heterodimer,all
cluster_611_amp1_RIGHT,cluster_2675_amp1_LEFT,-11.830238518140497,38.949189366001974,heterodimer,all
cluster_611_amp1_RIGHT,cluster_3093_amp1_LEFT,-10.004221060297336,32.56973885824419,heterodimer,all
cluster_613_amp1_LEFT,cluster_1059_amp1_LEFT,-10.126898247062112,33.87870971023767,heterodimer,all
cluster_613_amp1_LEFT,cluster_1684_amp1_RIGHT,-9.996764831375753,32.52174463385904,heterodimer,all
cluster_613_amp1_LEFT,cluster_2082_amp1_RIGHT,-9.996764831375753,32.52174463385904,heterodimer,all
cluster_613_amp1_LEFT,cluster_2250_amp1_RIGHT,-9.996764831375753,32.52174463385904,heterodimer,all
cluster_613_amp1_LEFT,cluster_2461_amp1_RIGHT,-9.99267624706209,33.14604791783057,heterodimer,all
cluster_613_amp1_RIGHT,cluster_819_amp1_LEFT,-11.669795975983682,38.21576261798032,heterodimer,all
cluster_613_amp1_RIGHT,cluster_1293_amp1_RIGHT,-9.36559860245107,27.855699173596633,heterodimer,all
cluster_614_amp1_LEFT,cluster_865_amp1_LEFT,-10.005721060297336,32.40727116701976,heterodimer,all
cluster_614_amp1_LEFT,cluster_1061_amp1_LEFT,-9.073878602454176,27.569767336033124,heterodimer,all
cluster_614_amp1_LEFT,cluster_1328_amp1_LEFT,-9.70369747598366,31.98519566852235,heterodimer,all
cluster_614_amp1_LEFT,cluster_1340_amp1_LEFT,-11.55573106030043,38.1723423957215,heterodimer,all
cluster_614_amp1_LEFT,cluster_1772_amp1_LEFT,-9.073878602454176,27.569767336033124,heterodimer,all
cluster_614_amp1_RIGHT,cluster_1167_amp1_LEFT,-9.75389447598366,32.509432622335396,heterodimer,all
cluster_614_amp1_RIGHT,cluster_2585_amp1_LEFT,-9.75389447598366,32.509432622335396,heterodimer,all
cluster_614_amp1_RIGHT,cluster_3086_amp1_LEFT,-9.75389447598366,32.509432622335396,heterodimer,all
cluster_632_amp1_LEFT,cluster_2024_amp1_LEFT,-9.417263518140505,31.040692150853715,heterodimer,all
cluster_632_amp1_LEFT,cluster_2425_amp1_LEFT,-9.030305975983676,30.37994650255058,heterodimer,all
cluster_632_amp1_LEFT,cluster_2499_amp1_RIGHT,-9.251274831378847,29.69156716124121,heterodimer,all
cluster_632_amp1_LEFT,cluster_2519_amp1_LEFT,-9.002633602454175,26.7268685959786,heterodimer,all
cluster_632_amp1_LEFT,cluster_2570_amp1_RIGHT,-9.251274831378847,29.69156716124121,heterodimer,all
cluster_632_amp1_RIGHT,cluster_3194_amp1_RIGHT,-9.19380860245417,28.607727628663156,heterodimer,all
cluster_633_amp1_LEFT,cluster_1400_amp1_LEFT,-9.327069560300442,30.73447280527955,heterodimer,all
cluster_633_amp1_LEFT,cluster_1441_amp1_LEFT,-9.87872483137886,32.32182075571228,heterodimer,all
cluster_633_amp1_LEFT,cluster_2753_amp1_RIGHT,-10.689614831375758,34.922192396364494,heterodimer,all
cluster_633_amp1_RIGHT,cluster_1026_amp1_LEFT,-9.429084831375759,29.65942008281104,heterodimer,all
cluster_633_amp1_RIGHT,cluster_1061_amp1_LEFT,-9.803958602457271,31.11586924610714,heterodimer,all
cluster_633_amp1_RIGHT,cluster_1392_amp1_RIGHT,-10.283799475986786,34.50693525809146,heterodimer,all
cluster_633_amp1_RIGHT,cluster_1737_amp1_LEFT,-9.429084831375759,29.65942008281104,heterodimer,all
cluster_633_amp1_RIGHT,cluster_1772_amp1_LEFT,-10.23027860245727,33.07596335683439,heterodimer,all
cluster_633_amp1_RIGHT,cluster_2094_amp1_LEFT,-9.015363789222029,30.368038139865007,heterodimer,all
cluster_633_amp1_RIGHT,cluster_2471_amp1_LEFT,-12.127972475983654,39.44576136067394,heterodimer,all
cluster_633_amp1_RIGHT,cluster_2964_amp1_RIGHT,-9.152335018140496,30.983365680681914,heterodimer,all
cluster_633_amp1_RIGHT,cluster_3382_amp1_LEFT,-9.429084831375759,29.65942008281104,heterodimer,all
cluster_634_amp1_LEFT,cluster_2024_amp1_LEFT,-12.000904475983683,39.104609259479844,heterodimer,all
cluster_634_amp1_LEFT,cluster_2529_amp1_RIGHT,-24.50983826520259,60.61421563155977,heterodimer,all
cluster_634_amp1_LEFT,cluster_2766_amp1_RIGHT,-22.10318580735632,57.46364297488924,heterodimer,all
cluster_635_amp1_LEFT,cluster_2767_amp1_RIGHT,-18.397142120591568,52.86206063461009,heterodimer,all
cluster_635_amp1_RIGHT,cluster_1593_amp1_RIGHT,-9.263119831378862,29.937943418471207,heterodimer,all
cluster_635_amp1_RIGHT,cluster_2688_amp1_RIGHT,-15.593290975983662,48.82446193360886,heterodimer,all
cluster_635_amp1_RIGHT,cluster_2762_amp1_RIGHT,-9.335663789222002,31.299082479621006,heterodimer,all
cluster_635_amp1_RIGHT,cluster_3145_amp1_RIGHT,-15.593290975983662,48.82446193360886,heterodimer,all
cluster_635_amp1_RIGHT,cluster_3343_amp1_RIGHT,-9.705024831375754,30.80335214136545,heterodimer,all
cluster_636_amp1_LEFT,cluster_1262_amp1_LEFT,-9.567360975983684,32.841919005281056,heterodimer,all
cluster_636_amp1_LEFT,cluster_2768_amp1_RIGHT,-25.374259494124185,60.95138112308672,heterodimer,all
cluster_636_amp1_LEFT,cluster_3124_amp1_LEFT,-9.567360975983684,32.841919005281056,heterodimer,all
cluster_636_amp1_RIGHT,cluster_1372_amp1_LEFT,-9.095829831378854,29.564176250049684,heterodimer,all
cluster_636_amp1_RIGHT,cluster_1589_amp1_LEFT,-10.422217289222012,34.44961584379365,heterodimer,all
cluster_636_amp1_RIGHT,cluster_2182_amp1_LEFT,-9.095829831378854,29.564176250049684,heterodimer,all
cluster_636_amp1_RIGHT,cluster_2210_amp1_LEFT,-9.095829831378854,29.564176250049684,heterodimer,all
cluster_637_amp1_LEFT,cluster_1653_amp1_LEFT,-9.425193602454172,29.04300941378301,heterodimer,all
cluster_637_amp1_LEFT,cluster_2353_amp1_LEFT,-9.72738983137266,30.65837420775904,heterodimer,all
cluster_637_amp1_LEFT,cluster_2914_amp1_RIGHT,-11.984684747062085,39.48102950435157,heterodimer,all
cluster_637_amp1_LEFT,cluster_3090_amp1_RIGHT,-9.455536060300437,30.513419553906374,heterodimer,all
cluster_639_amp1_LEFT,cluster_1341_amp1_RIGHT,-9.491679831378868,29.994319646781435,heterodimer,all
cluster_639_amp1_LEFT,cluster_1372_amp1_RIGHT,-9.258902373535697,28.211616283897513,heterodimer,all
cluster_639_amp1_LEFT,cluster_1801_amp1_RIGHT,-9.335976060294241,29.22465500560145,heterodimer,all
cluster_639_amp1_LEFT,cluster_1894_amp1_RIGHT,-9.335976060294241,29.22465500560145,heterodimer,all
cluster_639_amp1_LEFT,cluster_2182_amp1_RIGHT,-9.258902373535697,28.211616283897513,heterodimer,all
cluster_639_amp1_LEFT,cluster_2210_amp1_RIGHT,-9.258902373535697,28.211616283897513,heterodimer,all
cluster_639_amp1_LEFT,cluster_2292_amp1_RIGHT,-9.191878518140497,29.711829804742024,heterodimer,all
cluster_639_amp1_LEFT,cluster_2534_amp1_RIGHT,-17.04281080735325,50.40983196039406,heterodimer,all
cluster_639_amp1_RIGHT,cluster_1585_amp1_RIGHT,-9.402394831375757,29.687956481751883,heterodimer,all
cluster_640_amp1_LEFT,cluster_2535_amp1_RIGHT,-16.333958433826847,50.4321191449439,heterodimer,all
cluster_640_amp1_LEFT,cluster_2858_amp1_RIGHT,-9.345191060297351,29.625760369497414,heterodimer,all
cluster_640_amp1_LEFT,cluster_2917_amp1_RIGHT,-13.657755975983672,44.03530966727419,heterodimer,all
cluster_640_amp1_RIGHT,cluster_685_amp1_RIGHT,-9.092483602454173,27.189498304510266,heterodimer,all
cluster_640_amp1_RIGHT,cluster_2133_amp1_RIGHT,-9.225261060294237,28.70146738303714,heterodimer,all
cluster_640_amp1_RIGHT,cluster_2394_amp1_RIGHT,-9.092483602454173,27.189498304510266,heterodimer,all
cluster_641_amp1_RIGHT,cluster_1820_amp1_RIGHT,-10.458361060300435,34.350637152819615,heterodimer,all
cluster_641_amp1_RIGHT,cluster_2123_amp1_LEFT,-9.415803602457279,29.731309156566397,heterodimer,all
cluster_644_amp1_LEFT,cluster_932_amp1_LEFT,-11.724346060300435,38.662531161444804,heterodimer,all
cluster_644_amp1_LEFT,cluster_1435_amp1_RIGHT,-9.06547097598057,31.188330966527303,heterodimer,all
cluster_644_amp1_LEFT,cluster_1476_amp1_LEFT,-9.259462975983668,31.979789703253118,heterodimer,all
cluster_644_amp1_LEFT,cluster_1833_amp1_RIGHT,-10.665749831375754,34.9802969018981,heterodimer,all
cluster_644_amp1_LEFT,cluster_2647_amp1_RIGHT,-10.665749831375754,34.9802969018981,heterodimer,all
cluster_644_amp1_LEFT,cluster_3328_amp1_RIGHT,-10.665749831375754,34.9802969018981,heterodimer,all
cluster_644_amp1_RIGHT,cluster_1197_amp1_LEFT,-9.119793975983674,31.337410669867324,heterodimer,all
cluster_644_amp1_RIGHT,cluster_1693_amp1_LEFT,-9.581127433829927,32.337642129541564,heterodimer,all
cluster_647_amp1_LEFT,cluster_1373_amp1_RIGHT,-9.934539831375762,31.94988840664041,heterodimer,all
cluster_647_amp1_LEFT,cluster_2067_amp1_RIGHT,-9.522392289218915,30.87858768299259,heterodimer,all
cluster_647_amp1_LEFT,cluster_2211_amp1_RIGHT,-9.934539831375762,31.94988840664041,heterodimer,all
cluster_647_amp1_LEFT,cluster_2606_amp1_RIGHT,-9.595073518140504,31.136368977645418,heterodimer,all
cluster_647_amp1_LEFT,cluster_3265_amp1_LEFT,-9.020367373535693,27.001087411129163,heterodimer,all
cluster_647_amp1_RIGHT,cluster_831_amp1_LEFT,-9.25271106029424,29.35758201291975,heterodimer,all
cluster_647_amp1_RIGHT,cluster_1039_amp1_LEFT,-9.25271106029424,29.35758201291975,heterodimer,all
cluster_647_amp1_RIGHT,cluster_1075_amp1_LEFT,-9.25271106029424,29.35758201291975,heterodimer,all
cluster_647_amp1_RIGHT,cluster_1114_amp1_LEFT,-9.25271106029424,29.35758201291975,heterodimer,all
cluster_647_amp1_RIGHT,cluster_1386_amp1_LEFT,-9.25271106029424,29.35758201291975,heterodimer,all
cluster_647_amp1_RIGHT,cluster_1482_amp1_RIGHT,-9.777706060294244,31.095810347764996,heterodimer,all
cluster_647_amp1_RIGHT,cluster_1486_amp1_LEFT,-9.25271106029424,29.35758201291975,heterodimer,all
cluster_647_amp1_RIGHT,cluster_1522_amp1_LEFT,-9.25271106029424,29.35758201291975,heterodimer,all
cluster_647_amp1_RIGHT,cluster_2118_amp1_LEFT,-9.25271106029424,29.35758201291975,heterodimer,all
cluster_647_amp1_RIGHT,cluster_2323_amp1_RIGHT,-9.777706060294244,31.095810347764996,heterodimer,all
cluster_647_amp1_RIGHT,cluster_2466_amp1_LEFT,-9.25271106029424,29.35758201291975,heterodimer,all
cluster_647_amp1_RIGHT,cluster_2679_amp1_RIGHT,-10.070878602457276,32.3674213278897,heterodimer,all
cluster_647_amp1_RIGHT,cluster_2715_amp1_RIGHT,-10.070878602457276,32.3674213278897,heterodimer,all
cluster_647_amp1_RIGHT,cluster_2947_amp1_RIGHT,-10.070878602457276,32.3674213278897,heterodimer,all
cluster_647_amp1_RIGHT,cluster_2989_amp1_RIGHT,-10.070878602457276,32.3674213278897,heterodimer,all
cluster_647_amp1_RIGHT,cluster_3034_amp1_LEFT,-9.25271106029424,29.35758201291975,heterodimer,all
cluster_647_amp1_RIGHT,cluster_3298_amp1_RIGHT,-10.070878602457276,32.3674213278897,heterodimer,all
cluster_648_amp1_LEFT,cluster_2750_amp1_LEFT,-9.06166360245728,27.84257324966609,heterodimer,all
cluster_650_amp1_LEFT,cluster_662_amp1_RIGHT,-9.74325728921892,31.694295782902373,heterodimer,all
cluster_650_amp1_LEFT,cluster_699_amp1_RIGHT,-9.74325728921892,31.694295782902373,heterodimer,all
cluster_650_amp1_LEFT,cluster_734_amp1_RIGHT,-9.74325728921892,31.694295782902373,heterodimer,all
cluster_650_amp1_LEFT,cluster_1943_amp1_RIGHT,-12.415827289222012,40.82552153719712,heterodimer,all
cluster_650_amp1_LEFT,cluster_2071_amp1_RIGHT,-9.427346060300435,30.746024419411867,heterodimer,all
cluster_650_amp1_LEFT,cluster_2239_amp1_RIGHT,-12.415827289222012,40.82552153719712,heterodimer,all
cluster_650_amp1_LEFT,cluster_2287_amp1_RIGHT,-9.74325728921892,31.694295782902373,heterodimer,all
cluster_650_amp1_LEFT,cluster_2292_amp1_RIGHT,-9.427954831375748,29.475465201490408,heterodimer,all
cluster_650_amp1_LEFT,cluster_2371_amp1_RIGHT,-9.74325728921892,31.694295782902373,heterodimer,all
cluster_650_amp1_RIGHT,cluster_1719_amp1_LEFT,-10.559228602457267,34.456777858757164,heterodimer,all
